lemma,manual_lemma,unique_candidates,pos,lemma_freq,base_freq,true_lemma,true_base
Ermordete,,Ermordet,ADJ.,506,0,0,
Erneuerbare,,Erneuerbar,ADJ.,4119,0,0,
Ernte,,Ernt,ADJ.,5550,0,0,
Erste,,Erst,ADJ.,10952,0,0,
Erwachsene,,Erwachsen,ADJ.,26413,0,0,
erziehend,,Erziehen,ADJ.,0,0,0,
Essen,,Esse,ADJ.,50464,0,0,
Etappe,,Etapp,ADJ.,5989,0,0,
Exklave,,Exklav,ADJ.,162,0,0,
Experte,,Expert,ADJ.,31974,0,0,
Expertise,,Expertis,ADJ.,2494,0,0,
Extravagante,,Extravagant,ADJ.,27,0,0,
Extrem,,Extre,ADJ.,3148,0,0,
Face,,Fac,ADJ.,1900,0,0,
Facette,,Facett,ADJ.,4366,0,0,
Fachhochschule,,Fachhochschul,ADJ.,7245,0,0,
Fachkundige,,Fachkundig,ADJ.,100,0,0,
Fachleute,,Fachleut,ADJ.,8853,0,0,
Fahne,,Fahn,ADJ.,7566,0,0,
Fähre,,Fähr,ADJ.,5415,0,0,
Fähre,,fahr,ADJ.,5415,0,0,
Fake,,Fak,ADJ.,2445,0,0,
Falke,,Falk,ADJ.,1682,0,0,
Fall,,Fal,ADJ.,281538,0,0,
Fallböe,,Fallbö,ADJ.,5,0,0,
Fallböe,,fallbo,ADJ.,5,0,0,
Falle,,Fall,ADJ.,31969,0,0,
Falsche,,Falsch,ADJ.,1729,0,0,
Fanfare,,Fanfar,ADJ.,313,0,0,
Farbe,,Farb,ADJ.,79023,0,0,
Farce,,Farc,ADJ.,1354,0,0,
Fassade,,Fassad,ADJ.,7892,0,0,
Faxe,,Fax,ADJ.,1667,0,0,
Feature,,Featur,ADJ.,11969,0,0,
Fee,,Fe,ADJ.,3108,0,0,
Fehde,,Fehd,ADJ.,1071,0,0,
Feinste,,Feinst,ADJ.,1788,0,0,
Felge,,Felg,ADJ.,7630,0,0,
Ferse,,Fers,ADJ.,2049,0,0,
Fertige,,Fertig,ADJ.,198,0,0,
Festnahme,,Festnahm,ADJ.,1909,0,0,
Festplatte,,Festplatt,ADJ.,17298,0,0,
Fete,,Fet,ADJ.,839,0,0,
Fichte,,Ficht,ADJ.,2409,0,0,
File,,Fil,ADJ.,6034,0,0,
Filiale,,Filial,ADJ.,6711,0,0,
Finale,,Final,ADJ.,16835,0,0,
Finesse,,Finess,ADJ.,911,0,0,
Finne,,Finn,ADJ.,1592,0,0,
Firmware,,Firmwar,ADJ.,4584,0,0,
Fixe,,Fix,ADJ.,291,0,0,
Flagge,,Flagg,ADJ.,4948,0,0,
Flamme,,Flamm,ADJ.,7332,0,0,
Flanke,,Flank,ADJ.,5787,0,0,
Flasche,,Flasch,ADJ.,17534,0,0,
Flaschenpuzzle,,Flaschenpuzzl,ADJ.,0,0,0,
Flatrate,,Flatrat,ADJ.,3245,0,0,
Fliege,,Flieg,ADJ.,8481,0,0,
Fliese,,Flies,ADJ.,2989,0,0,
Flinte,,Flint,ADJ.,861,0,0,
Flocke,,Flock,ADJ.,1113,0,0,
Flosse,,Floss,ADJ.,1075,0,0,
Flöte,,Flöt,ADJ.,2627,0,0,
Flöte,,flot,ADJ.,2627,0,0,
Flotte,,Flott,ADJ.,4861,0,0,
Folge,,Folg,ADJ.,103415,0,0,
Folgende,,Folgend,ADJ.,7765,0,0,
Fragende,,Fragend,ADJ.,461,0,0,
Fragile,,Fragil,ADJ.,49,0,0,
Frame,,Fram,ADJ.,3608,0,0,
Franke,,Frank,ADJ.,9048,0,0,
Fränkische,,Fränkisch,ADJ.,704,0,0,
Fränkische,,frankisch,ADJ.,704,22,0,
Franzose,,Franzos,ADJ.,9493,0,0,
französisch,,Französisc,ADJ.,50,0,0,
französisch,,franzosisc,ADJ.,50,0,0,
Fräse,,Fräs,ADJ.,773,0,0,
Fräse,,fras,ADJ.,773,0,0,
Fratze,,Fratz,ADJ.,583,0,0,
Freestyle,,Freestyl,ADJ.,727,0,0,
Freeware,,Freewar,ADJ.,2268,0,0,
Fremde,,Fremd,ADJ.,9529,0,0,
Fresse,,Fress,ADJ.,5012,0,0,
Freude,,Freud,ADJ.,52526,0,0,
freundlich,,Freundlic,ADJ.,0,0,0,
Freundliche,,Freundlich,ADJ.,705,0,0,
Friede,,Fried,ADJ.,3429,0,0,
Friseuse,,Friseus,ADJ.,217,0,0,
Fromme,,Fromm,ADJ.,775,0,0,
Fuge,,Fug,ADJ.,2615,0,0,
Fülle,,Füll,ADJ.,9837,0,0,
