lemma,manual_lemma,unique_candidates,pos,lemma_freq,base_freq,true_lemma,true_base
700er,,700e,NN,239,0,0,
70er,,70en,VVINF,1275,0,0,
70er,,70,NN,1275,0,0,
70er,,70e,NN,1275,0,0,
75er,,75en,VVINF,159,0,0,
75er,,75,NN,159,0,0,
75er,,75e,NN,159,0,0,
78er,,78en,VVINF,100,0,0,
78er,,78,NN,100,0,0,
78er,,78e,NN,100,0,0,
800er,,800en,VVINF,430,0,0,
800er,,800,NN,430,0,0,
800er,,800e,NN,430,0,0,
80er,,80en,VVINF,1826,0,0,
80er,,80,NN,1826,0,0,
80er,,80e,NN,1826,0,0,
81er,,81en,VVINF,53,0,0,
81er,,81,NN,53,0,0,
81er,,81e,NN,53,0,0,
85er,,85en,VVINF,214,0,0,
85er,,85,NN,214,0,0,
85er,,85e,NN,214,0,0,
90er,,90en,VVINF,1157,0,0,
90er,,90,NN,1157,0,0,
90er,,90e,NN,1157,0,0,
911er,,911en,VVINF,198,0,0,
911er,,911,NN,198,0,0,
911er,,911e,NN,198,0,0,
91er,,91en,VVINF,123,0,0,
91er,,91,NN,123,0,0,
91er,,91e,NN,123,0,0,
930er,,930en,VVINF,15,0,0,
930er,,930,NN,15,0,0,
930er,,930e,NN,15,0,0,
95er,,95en,VVINF,212,0,0,
95er,,95,NN,212,0,0,
95er,,95e,NN,212,0,0,
98er,,98en,VVINF,308,0,0,
98er,,98,NN,308,0,0,
98er,,98e,NN,308,0,0,
Aachener,,aachenen,VVINF,454,0,0,
Aachener,,Aachen,NN,454,0,0,
Aachener,,Aacheen,NN,454,0,0,
Aachener,,Aachene,NN,454,0,0,
Aalener,,aalenen,VVINF,684,0,0,
Aalener,,Aalen,NN,684,0,0,
Aalener,,Aaleen,NN,684,0,0,
Aalener,,Aalene,NN,684,0,0,
Abbieger,,abbiegen,VVINF,23,1128,1,1.0
Abbieger,,Abbieg,NN,23,0,0,
Abbieger,,Abbiege,NN,23,0,0,
Abenteuer,,abenteuen,VVINF,18347,0,0,
Abenteuer,,Abenteu,NN,18347,0,0,
Abenteuer,,Abenteue,NN,18347,0,0,
Abenteurer,,Abenteuer,NN,1910,18347,1,1.0
Abenteurer,,abenteuren,VVINF,1910,0,0,
Abenteurer,,abenteurn,VVINF,1910,0,0,
Abenteurer,,Abenteur,NN,1910,0,0,
Abenteurer,,Abenteure,NN,1910,0,0,
Aber,,aben,VVINF,945,0,0,
Aber,,Ab,NN,945,0,0,
Aber,,Abe,NN,945,0,0,
Abfalleimer,,abfalleimen,VVINF,183,0,0,
Abfalleimer,,Abfalleim,NN,183,0,0,
Abfalleimer,,Abfalleime,NN,183,0,0,
Abgänger,,abgängen,VVINF,180,0,0,
Abgänger,,abgangen,VVINF,180,0,0,
Abgänger,,Abgäng,NN,180,0,0,
Abgänger,,Abgang,NN,180,4555,1,
Abgänger,,Abgange,NN,180,0,0,
Abholer,,abholen,VVINF,110,5027,1,1.0
Abholer,,abhoeln,VVINF,110,0,0,
Abholer,,Abho,NN,110,0,0,
Abholer,,Abhol,NN,110,0,0,
Abholer,,Abhole,NN,110,0,0,
Ableger,,ablegen,VVINF,2074,3248,1,1.0
Ableger,,Ableg,NN,2074,0,0,
Ableger,,Ablege,NN,2074,0,0,
Ablehner,,ablehnen,VVINF,46,2748,1,1.0
Ablehner,,Ablehn,NN,46,0,0,
Ablehner,,Ablehen,NN,46,0,0,
Ablehner,,Ablehne,NN,46,0,0,
Ableiter,,ableiten,VVINF,47,2721,1,1.0
Ableiter,,Ableit,NN,47,0,0,
Ableiter,,Ableite,NN,47,0,0,
Abnehmer,,abnehmen,VVINF,2298,6017,1,1.0
Abnehmer,,Abnehm,NN,2298,0,0,
Abnehmer,,Abnehme,NN,2298,0,0,
Abpraller,,abprallen,VVINF,454,216,1,1.0
Abpraller,,abpraleln,VVINF,454,0,0,
Abpraller,,Abpral,NN,454,0,0,
Abpraller,,Abprall,NN,454,14,1,
Abpraller,,Abpralle,NN,454,0,0,
Abroller,,abrollen,VVINF,28,125,1,1.0
Abroller,,abroleln,VVINF,28,0,0,
Abroller,,Abrol,NN,28,0,0,
Abroller,,Abroll,NN,28,0,0,
Abroller,,Abrolle,NN,28,0,0,
Absender,,absenden,VVINF,68778,325,1,1.0
Absender,,Absend,NN,68778,0,0,
Absender,,Absende,NN,68778,0,0,
Absorber,,absorben,VVINF,464,0,0,
Absorber,,Absorb,NN,464,0,0,
Absorber,,Absorbe,NN,464,0,0,
Abspieler,,abspielen,VVINF,40,2568,1,1.0
Abspieler,,abspieeln,VVINF,40,0,0,
Abspieler,,Abspie,NN,40,0,0,
Abspieler,,Abspiel,NN,40,174,1,
Abspieler,,Abspiele,NN,40,0,0,
Abstecher,,abstechen,VVINF,3247,182,1,1.0
Abstecher,,Abstech,NN,3247,0,0,
Abstecher,,Absteche,NN,3247,0,0,
Absteiger,,absteigen,VVINF,1262,1008,1,1.0
Absteiger,,Absteig,NN,1262,0,0,
Absteiger,,Absteige,NN,1262,101,1,
Abstinenzler,,Abstinenz,NN,56,1090,1,1.0
Abstinenzler,,abstinenzlen,VVINF,56,0,0,
Abstinenzler,,abstinenzeln,VVINF,56,0,0,
Abstinenzler,,Abstinenzl,NN,56,0,0,
Abstinenzler,,Abstinenzle,NN,56,0,0,
Abwasser,,abwassen,VVINF,2623,0,0,
Abwasser,,Abwass,NN,2623,0,0,
Abwasser,,Abwasse,NN,2623,0,0,
Abweichler,,abweichlen,VVINF,308,0,0,
Abweichler,,abweicheln,VVINF,308,0,0,
Abweichler,,Abweich,NN,308,0,0,
Abweichler,,Abweichl,NN,308,0,0,
Abweichler,,Abweichle,NN,308,0,0,
Achttausender,,achttausenden,VVINF,109,0,0,
Achttausender,,Achttausend,NN,109,1,0,
Achttausender,,Achttausende,NN,109,0,0,
achtziger,,achtzigen,VVINF,408,0,0,
achtziger,,Achtzig,NN,408,40,0,
achtziger,,Achtzige,NN,408,0,0,
Acker,,acken,VVINF,3705,0,0,
Acker,,Ack,NN,3705,0,0,
Acker,,Acke,NN,3705,0,0,
Adapter,,adapten,VVINF,6259,0,0,
Adapter,,Adapt,NN,6259,0,0,
Adapter,,Adapte,NN,6259,0,0,
Addierer,,addieren,VVINF,17,450,1,1.0
Addierer,,addiern,VVINF,17,0,0,
Addierer,,Addier,NN,17,0,0,
Addierer,,Addieer,NN,17,0,0,
Addierer,,Addiere,NN,17,0,0,
Ader,,aden,VVINF,2667,0,0,
Ader,,Ade,NN,2667,283,0,
Adler,,adlen,VVINF,3133,0,0,
Adler,,adeln,VVINF,3133,68,0,
Adler,,Ad,NN,3133,0,0,
Adler,,Adl,NN,3133,0,0,
Adler,,Adle,NN,3133,0,0,
Afrikaner,,afrikanen,VVINF,1383,0,0,
Afrikaner,,Afrikan,NN,1383,0,0,
Afrikaner,,Afrikaen,NN,1383,0,0,
Afrikaner,,Afrikane,NN,1383,0,0,
Afrikaner,,Afrik,NN,1383,0,0,
Afrikaner,,Afrika,NN,1383,0,0,
Afrikaner,,Afriken,NN,1383,0,0,
After,,aften,VVINF,1850,0,0,
After,,Aft,NN,1850,0,0,
After,,Afte,NN,1850,0,0,
Ägypter,,ägypten,VVINF,2403,0,0,
Ägypter,,agypten,VVINF,2403,0,0,
Ägypter,,ägypt,NN,2403,0,0,
Ägypter,,Agypt,NN,2403,0,0,
Ägypter,,Agypte,NN,2403,0,0,
Alabaster,,alabasten,VVINF,154,0,0,
Alabaster,,Alabast,NN,154,0,0,
Alabaster,,Alabaste,NN,154,0,0,
Albaner,,albanen,VVINF,873,0,0,
Albaner,,Alban,NN,873,0,0,
Albaner,,Albaen,NN,873,0,0,
Albaner,,Albane,NN,873,0,0,
Albaner,,Alb,NN,873,2117,0,
Albaner,,Alba,NN,873,0,0,
Albaner,,Alben,NN,873,0,0,
Algerier,,algerien,VVINF,181,0,0,
Algerier,,Algeri,NN,181,0,0,
Algerier,,Algerie,NN,181,0,0,
Allgäuer,,allgäuen,VVINF,987,0,0,
Allgäuer,,allgauen,VVINF,987,0,0,
Allgäuer,,Allgäu,NN,987,0,0,
Allgäuer,,Allgau,NN,987,0,0,
Allgäuer,,Allgaue,NN,987,0,0,
Allrounder,,allrounden,VVINF,976,0,0,
Allrounder,,Allround,NN,976,0,0,
Allrounder,,Allrounde,NN,976,0,0,
Altdorfer,,altdorfen,VVINF,80,0,0,
Altdorfer,,Altdorf,NN,80,779,0,
Altdorfer,,Altdorfe,NN,80,0,0,
Alter,,alten,VVINF,60279,0,0,
Alter,,Alt,NN,60279,7834,0,
Alter,,Alte,NN,60279,10628,0,
Alzheimer,,alzheimen,VVINF,784,0,0,
Alzheimer,,Alzheim,NN,784,0,0,
Alzheimer,,Alzheime,NN,784,0,0,
Amerikaner,,amerikanen,VVINF,11304,0,0,
Amerikaner,,Amerikan,NN,11304,0,0,
Amerikaner,,Amerikaen,NN,11304,0,0,
Amerikaner,,Amerikane,NN,11304,0,0,
Amerikaner,,Amerik,NN,11304,0,0,
Amerikaner,,Amerika,NN,11304,0,0,
Amerikaner,,Ameriken,NN,11304,0,0,
Ammer,,ammen,VVINF,204,0,0,
Ammer,,Amm,NN,204,0,0,
Ammer,,Amme,NN,204,354,0,
Ampfer,,ampfen,VVINF,42,0,0,
Ampfer,,Ampf,NN,42,0,0,
Ampfer,,Ampfe,NN,42,0,0,
Amphitheater,,amphitheaten,VVINF,612,0,0,
Amphitheater,,Amphitheat,NN,612,0,0,
Amphitheater,,Amphitheate,NN,612,0,0,
Amsterdamer,,amsterdamen,VVINF,429,0,0,
Amsterdamer,,Amsterdam,NN,429,0,0,
Amsterdamer,,Amsterdame,NN,429,0,0,
Anbauer,,anbauen,VVINF,73,889,1,1.0
Anbauer,,Anbau,NN,73,7545,1,
Anbauer,,Anbaue,NN,73,0,0,
Anbeter,,anbeten,VVINF,164,624,1,1.0
Anbeter,,Anbet,NN,164,0,0,
Anbeter,,Anbete,NN,164,0,0,
Anbieter,,anbieten,VVINF,42590,16912,1,1.0
Anbieter,,Anbiet,NN,41907,0,0,
Anbieter,,Anbiete,NN,41907,0,0,
Anfänger,,anfangen,VVINF,13223,20375,1,1.0
Anfänger,,anfängen,VVINF,13223,0,0,
Anfänger,,Anfäng,NN,13223,0,0,
Anfänger,,Anfang,NN,13223,125681,1,
Anfänger,,Anfange,NN,13223,0,0,
Anfasser,,anfassen,VVINF,94,1907,1,1.0
Anfasser,,Anfass,NN,94,0,0,
Anfasser,,Anfasse,NN,94,0,0,
Anführer,,anführen,VVINF,3250,1168,1,1.0
Anführer,,anfuhren,VVINF,3250,0,0,
Anführer,,anführn,VVINF,3250,0,0,
Anführer,,Anführ,NN,3250,0,0,
Anführer,,Anfuhr,NN,3250,27,1,
Anführer,,Anfüher,NN,3250,0,0,
Anführer,,Anfuhre,NN,3250,0,0,
Anger,,angen,VVINF,897,0,0,
Anger,,Ange,NN,897,0,0,
Angerer,,angeren,VVINF,421,0,0,
Angerer,,angern,VVINF,421,0,0,
Angerer,,Anger,NN,421,897,0,
Angerer,,Angeer,NN,421,0,0,
Angerer,,Angere,NN,421,0,0,
Angler,,angeln,VVINF,4210,2403,1,1.0
Angler,,anglen,VVINF,4210,0,0,
Angler,,Ang,NN,4210,0,0,
Angler,,Angl,NN,4210,0,0,
Angler,,Angle,NN,4210,0,0,
Anglikaner,,anglikanen,VVINF,83,0,0,
Anglikaner,,Anglikan,NN,83,0,0,
Anglikaner,,Anglikaen,NN,83,0,0,
Anglikaner,,Anglikane,NN,83,0,0,
Anglikaner,,Anglik,NN,83,1,0,
Anglikaner,,Anglika,NN,83,0,0,
Anglikaner,,Angliken,NN,83,0,0,
Angreifer,,angreifen,VVINF,5415,4090,1,1.0
Angreifer,,Angreif,NN,5415,0,0,
Angreifer,,Angreife,NN,5415,0,0,
Anhalter,,anhalten,VVINF,614,3068,1,1.0
Anhalter,,Anhalt,NN,614,380,1,
Anhalter,,Anhalte,NN,614,0,0,
Anhänger,,anhängen,VVINF,15630,1015,1,1.0
Anhänger,,anhangen,VVINF,15630,0,0,
Anhänger,,Anhäng,NN,15630,0,0,
Anhänger,,Anhang,NN,15630,14858,1,
Anhänger,,Anhange,NN,15630,0,0,
Anheizer,,anheizen,VVINF,56,241,1,1.0
Anheizer,,Anheiz,NN,56,0,0,
Anheizer,,Anheize,NN,56,0,0,
Anker,,anken,VVINF,3573,0,0,
Anker,,Ank,NN,3573,0,0,
Anker,,Anke,NN,3573,142,0,
Ankläger,,anklagen,VVINF,403,200,1,1.0
Ankläger,,anklägen,VVINF,403,0,0,
Ankläger,,Ankläg,NN,403,0,0,
Ankläger,,Anklag,NN,403,0,0,
Ankläger,,Anklage,NN,403,3932,1,
Anlasser,,anlassen,VVINF,1165,199,1,1.0
Anlasser,,Anlass,NN,1165,29773,1,
Anlasser,,Anlasse,NN,1165,0,0,
Anleger,,anlegen,VVINF,10036,6615,1,1.0
Anleger,,Anleg,NN,10036,0,0,
Anleger,,Anlege,NN,10036,0,0,
Anlieger,,anliegen,VVINF,1164,604,1,1.0
Anlieger,,Anlieg,NN,1164,0,0,
Anlieger,,Anliege,NN,1164,0,0,
Anrainer,,anrainen,VVINF,231,0,0,
Anrainer,,Anrain,NN,231,0,0,
Anrainer,,Anraien,NN,231,0,0,
Anrainer,,Anraine,NN,231,0,0,
Anrufbeantworter,,anrufbeantworten,VVINF,1206,0,0,
Anrufbeantworter,,Anrufbeantwort,NN,1206,0,0,
Anrufbeantworter,,Anrufbeantworte,NN,1206,0,0,
Anrufer,,anrufen,VVINF,1960,6209,1,1.0
Anrufer,,Anruf,NN,1960,12390,1,
Anrufer,,Anrufe,NN,1960,0,0,
Anschreiber,,anschreiben,VVINF,20,1306,1,1.0
Anschreiber,,Anschreib,NN,20,0,0,
Anschreiber,,Anschreibe,NN,20,0,0,
Ansprechpartner,,ansprechpartnen,VVINF,14793,0,0,
Ansprechpartner,,Ansprechpartn,NN,14793,0,0,
Ansprechpartner,,Ansprechparten,NN,14793,0,0,
Ansprechpartner,,Ansprechpartne,NN,14793,0,0,
Antikörper,,antikörpen,VVINF,2644,0,0,
Antikörper,,antikorpen,VVINF,2644,0,0,
Antikörper,,Antikörp,NN,2644,0,0,
Antikörper,,Antikorp,NN,2644,0,0,
Antikörper,,Antikorpe,NN,2644,0,0,
Anwärter,,anwärten,VVINF,1339,0,0,
Anwärter,,Anwärt,NN,1339,0,0,
Anwärter,,Anwart,NN,1339,0,0,
Anwärter,,Anwarte,NN,1339,0,0,
Anwender,,anwenden,VVINF,14055,5596,1,1.0
Anwender,,Anwend,NN,14055,0,0,
Anwender,,Anwende,NN,14055,0,0,
Anwohner,,anwohnen,VVINF,5590,0,0,
Anwohner,,Anwohn,NN,5590,0,0,
Anwohner,,Anwohen,NN,5590,0,0,
Anwohner,,Anwohne,NN,5590,0,0,
Anzeiger,,anzeigen,VVINF,1400,7541,1,1.0
Anzeiger,,Anzeig,NN,1400,0,0,
Anzeiger,,Anzeige,NN,1400,28592,1,
Anzünder,,anzünden,VVINF,0,556,1,1.0
Anzünder,,anzunden,VVINF,0,0,0,
Anzünder,,Anzünd,NN,0,0,0,
Anzünder,,Anzund,NN,0,0,0,
Anzünder,,Anzunde,NN,0,0,0,
Apotheker,,Apotheke,NN,4751,10375,1,1.0
Apotheker,,apotheken,VVINF,4751,0,0,
Apotheker,,Apothek,NN,4751,0,0,
Appenzeller,,appenzellen,VVINF,149,0,0,
Appenzeller,,appenzeleln,VVINF,149,0,0,
Appenzeller,,Appenzel,NN,149,0,0,
Appenzeller,,Appenzell,NN,149,0,0,
Appenzeller,,Appenzelle,NN,149,0,0,
Aquarianer,,aquarianen,VVINF,686,0,0,
Aquarianer,,Aquarian,NN,686,0,0,
Aquarianer,,Aquariaen,NN,686,0,0,
Aquarianer,,Aquariane,NN,686,0,0,
Aquarianer,,Aquari,NN,686,0,0,
Aquarianer,,Aquaria,NN,686,0,0,
Aquarianer,,Aquarien,NN,686,0,0,
Araber,,araben,VVINF,3534,0,0,
Araber,,Arab,NN,3534,0,0,
Araber,,Arabe,NN,3534,0,0,
Aramäer,,aramäen,VVINF,133,0,0,
Aramäer,,aramaen,VVINF,133,0,0,
Aramäer,,Aramä,NN,133,0,0,
Aramäer,,Arama,NN,133,0,0,
Aramäer,,Aramae,NN,133,0,0,
Arbeiter,,arbeiten,VVINF,14208,47622,1,1.0
Arbeiter,,Arbeit,NN,14208,243846,1,
Arbeiter,,Arbeite,NN,14208,0,0,
Arbeitgeber,,Arbeitgeb,NN,29288,0,0,
Arbeitgeber,,Arbeitgebe,NN,29288,0,0,
Arbeitnehmer,,Arbeitnehm,NN,25116,0,0,
Arbeitnehmer,,Arbeitnehme,NN,25116,0,0,
Argentinier,,argentinien,VVINF,748,0,0,
Argentinier,,Argentini,NN,748,0,0,
Argentinier,,Argentinie,NN,748,0,0,
Ärger,,ärgen,VVINF,11020,0,0,
Ärger,,argen,VVINF,11020,0,0,
Ärger,,ärg,NN,11020,0,0,
Ärger,,Arg,NN,11020,120,0,
Ärger,,Arge,NN,11020,1314,0,
Arier,,arien,VVINF,295,0,0,
Arier,,Ari,NN,295,0,0,
Arier,,Arie,NN,295,1222,0,
Armbruster,,Armbrust,NN,204,816,1,1.0
Armbruster,,armbrusten,VVINF,204,0,0,
Armbruster,,Armbruste,NN,204,0,0,
Armenier,,armenien,VVINF,800,0,0,
Armenier,,Armeni,NN,800,0,0,
Armenier,,Armenie,NN,800,0,0,
Armleuchter,,Armleucht,NN,47,0,0,
Armleuchter,,Armleuchte,NN,47,1,1,
Arnstädter,,arnstädten,VVINF,77,0,0,
Arnstädter,,arnstadten,VVINF,77,0,0,
Arnstädter,,Arnstädt,NN,77,0,0,
Arnstädter,,Arnstadt,NN,77,0,0,
Arnstädter,,Arnstadte,NN,77,0,0,
Assembler,,assemblen,VVINF,497,0,0,
Assembler,,assembeln,VVINF,497,0,0,
Assembler,,Assemb,NN,497,0,0,
Assembler,,Assembl,NN,497,0,0,
Assembler,,Assemble,NN,497,0,0,
Assyrer,,assyren,VVINF,229,0,0,
Assyrer,,assyrn,VVINF,229,0,0,
Assyrer,,Assyr,NN,229,0,0,
Assyrer,,Assyer,NN,229,0,0,
Assyrer,,Assyre,NN,229,0,0,
Aster,,asten,VVINF,294,25,0,
Aster,,Ast,NN,294,5974,0,
Aster,,Aste,NN,294,0,0,
Atelier,,atelien,VVINF,3445,0,0,
Atelier,,Ateli,NN,3445,0,0,
Atelier,,Atelie,NN,3445,0,0,
Äther,,äthen,VVINF,1159,0,0,
Äther,,athen,VVINF,1159,0,0,
Äther,,äth,NN,1159,0,0,
Äther,,Ath,NN,1159,0,0,
Äther,,Athe,NN,1159,0,0,
Attentäter,,Attentat,NN,1287,2765,1,1.0
Attentäter,,attentäten,VVINF,1287,0,0,
Attentäter,,attentaten,VVINF,1287,0,0,
Attentäter,,Attentät,NN,1287,0,0,
Attentäter,,Attentate,NN,1287,0,0,
Auer,,auen,VVINF,23,0,0,
Auer,,Au,NN,23,0,0,
Auer,,Aue,NN,23,2735,0,
Aufhänger,,aufhängen,VVINF,662,957,1,1.0
Aufhänger,,aufhangen,VVINF,662,0,0,
Aufhänger,,Aufhäng,NN,662,0,0,
Aufhänger,,Aufhang,NN,662,2,1,
Aufhänger,,Aufhange,NN,662,0,0,
Aufheller,,aufhellen,VVINF,91,259,1,1.0
Aufheller,,aufheleln,VVINF,91,0,0,
Aufheller,,Aufhel,NN,91,0,0,
Aufheller,,Aufhell,NN,91,0,0,
Aufheller,,Aufhelle,NN,91,0,0,
Aufklärer,,aufklären,VVINF,653,2429,1,1.0
Aufklärer,,aufklaren,VVINF,653,18,1,
Aufklärer,,aufklärn,VVINF,653,0,0,
Aufklärer,,Aufklär,NN,653,0,0,
Aufklärer,,Aufklar,NN,653,0,0,
Aufklärer,,Aufkläer,NN,653,0,0,
Aufklärer,,Aufklare,NN,653,0,0,
Aufkleber,,aufkleben,VVINF,5059,200,1,1.0
Aufkleber,,Aufkleb,NN,4963,0,0,
Aufkleber,,Aufklebe,NN,4963,0,0,
Aufpasser,,aufpassen,VVINF,354,6246,1,1.0
Aufpasser,,Aufpass,NN,354,0,0,
Aufpasser,,Aufpasse,NN,354,0,0,
Aufreger,,aufregen,VVINF,414,2203,1,1.0
Aufreger,,Aufreg,NN,414,0,0,
Aufreger,,Aufrege,NN,414,0,0,
Aufseher,,aufsehen,VVINF,656,75,1,1.0
Aufseher,,Aufseh,NN,656,0,0,
Aufseher,,Aufsehe,NN,656,0,0,
Aufsteiger,,aufsteigen,VVINF,3562,2264,1,1.0
Aufsteiger,,Aufsteig,NN,3562,0,0,
Aufsteiger,,Aufsteige,NN,3562,0,0,
Auftraggeber,,auftraggeben,VVINF,10165,0,0,
