lemma,manual_lemma,unique_candidates,pos,lemma_freq,base_freq,true_lemma,true_base,query_by_hand,query_pos,merge
Identifizierung,,identifizieren,VVINF,2229,6414,1,1,,,
Identifizierung,,identifiziern,VVINF,2229,0,1,,,,
Impfung,,impfen,VVINF,7362,1563,1,1,,,
Implementierung,,implementieren,VVINF,3719,1222,1,1,,,
Implementierung,,implementiern,VVINF,3719,0,1,,,,
Indexierung,,indexieren,VVINF,284,0,1,1,,,
Indexierung,,indexiern,VVINF,284,0,1,,,,
Indizierung,,indizieren,VVINF,426,139,1,1,,,
Indizierung,,indiziern,VVINF,426,0,1,,,,
Industrialisierung,,industrialisieren,VVINF,1864,22,1,1,,,
Industrialisierung,,industrialisiern,VVINF,1864,0,1,,,,
Infantilisierung,,infantilisieren,VVINF,29,0,1,1,,,
Infantilisierung,,infantilisiern,VVINF,29,0,1,,,,
Inhaftierung,,inhaftieren,VVINF,680,54,1,1,,,
Inhaftierung,,inhaftiern,VVINF,680,0,1,,,,
Initialisierung,,initialisieren,VVINF,374,167,1,1,,,
Initialisierung,,initialisiern,VVINF,374,0,1,,,,
Initiierung,,initiieren,VVINF,378,903,1,1,,,
Initiierung,,initiiern,VVINF,378,0,1,,,,
Innung,,innen,VVINF,889,0,1,1,,,
Instandhaltung,,instandhalten,VVINF,1909,12,1,1,,,
Instandsetzung,,instandsetzen,VVINF,1559,57,1,1,,,
Institutionalisierung,,institutionalisieren,VVINF,473,77,1,1,,,
Institutionalisierung,,institutionalisiern,VVINF,473,0,1,,,,
Inszenierung,,inszenieren,VVINF,7346,922,1,1,,,
Inszenierung,,inszeniern,VVINF,7346,0,1,,,,
Intensivierung,,intensivieren,VVINF,1012,1059,1,1,,,
Intensivierung,,intensiviern,VVINF,1012,0,1,,,,
Internalisierung,,internalisieren,VVINF,82,28,1,1,,,
Internalisierung,,internalisiern,VVINF,82,0,1,,,,
Internationalisierung,,internationalisieren,VVINF,1303,56,1,1,,,
Internationalisierung,,internationalisiern,VVINF,1303,0,1,,,,
Internierung,,internieren,VVINF,162,33,1,1,,,
Internierung,,interniern,VVINF,162,0,1,,,,
Irrung,,irren,VVINF,396,1495,1,1,,,
Irrung,,irrn,VVINF,396,0,1,,,,
Islamisierung,,islamisieren,VVINF,356,0,1,1,,,
Islamisierung,,islamisiern,VVINF,356,0,1,,,,
Isolierung,,isolieren,VVINF,1725,821,1,1,,,
Isolierung,,isoliern,VVINF,1725,0,1,,,,
Kapitalisierung,,kapitalisieren,VVINF,92,23,1,1,,,
Kapitalisierung,,kapitalisiern,VVINF,92,0,1,,,,
Kartierung,,kartieren,VVINF,402,0,1,1,,,
Kartierung,,kartiern,VVINF,402,0,1,,,,
Katalogisierung,,katalogisieren,VVINF,221,96,1,1,,,
Katalogisierung,,katalogisiern,VVINF,221,0,1,,,,
Kategorisierung,,kategorisieren,VVINF,619,215,1,1,,,
Kategorisierung,,kategorisiern,VVINF,619,0,1,,,,
Kaufempfehlung,,kaufempfeheln,VVINF,1012,0,1,,,,
Keimung,,keimen,VVINF,210,253,1,1,,,
Kennung,,kennen,VVINF,1086,39629,1,1,,,
Kennzeichnung,,kennzeichnen,VVINF,4456,1389,1,1,,,
Klärung,,klären,VVINF,4779,10671,1,1,,,
Klärung,,klärn,VVINF,4779,0,1,,,,
Klassifizierung,,klassifizieren,VVINF,1506,392,1,1,,,
Klassifizierung,,klassifiziern,VVINF,1506,0,1,,,,
Kleidung,,kleiden,VVINF,16451,661,1,1,,,
Klemmung,,klemmen,VVINF,157,562,1,1,,,
Klitterung,,klittern,VVINF,7,0,1,1,,,
Klitterung,,klitteren,VVINF,7,0,1,,,,
Klonierung,,klonieren,VVINF,94,10,1,1,,,
Klonierung,,kloniern,VVINF,94,0,1,,,,
Klonung,,klonen,VVINF,9,335,1,1,,,
Kolonisierung,,kolonisieren,VVINF,260,62,1,1,,,
Kolonisierung,,kolonisiern,VVINF,260,0,1,,,,
Kommentierung,,kommentieren,VVINF,994,4911,1,1,,,
Kommentierung,,kommentiern,VVINF,994,0,1,,,,
Kommerzialisierung,,kommerzialisieren,VVINF,665,41,1,1,,,
Kommerzialisierung,,kommerzialisiern,VVINF,665,0,1,,,,
Kommoditisierung,,kommoditisieren,VVINF,0,0,1,1,,,
Kommoditisierung,,kommoditisiern,VVINF,0,0,1,,,,
Kompilierung,,kompilieren,VVINF,70,0,1,1,,,
Kompilierung,,kompiliern,VVINF,70,0,1,,,,
Komprimierung,,komprimieren,VVINF,510,345,1,1,,,
Komprimierung,,komprimiern,VVINF,510,0,1,,,,
Konkretisierung,,konkretisieren,VVINF,842,664,1,1,,,
