lemma,unique_candidates,pos,lemma_freq,base_freq
Bürgerschaft,bürger,ADJ.,2629,0
Bürgerschaft,bürgeren,VVINF,2629,0
Bürgerschaft,bürgern,VVINF,2629,15
Nachbarschaft,Nachbar,NN,6771,22578
Nachbarschaft,Nachbare,NN,6771,0
Nachbarschaft,nachbar,ADJ.,6771,306
Nachbarschaft,nachbaren,VVINF,6771,0
Nachbarschaft,nachbarn,VVINF,6771,0
Bruderschaft,Bruder,NN,1647,42690
Bruderschaft,Brudere,NN,1647,0
Bruderschaft,bruder,ADJ.,1647,0
Bruderschaft,bruderen,VVINF,1647,0
Bruderschaft,brudern,VVINF,1647,0
Herrschaft,Herr,NN,11434,179695
Herrschaft,Herre,NN,11434,0
Herrschaft,herr,ADJ.,11434,0
Herrschaft,herren,VVINF,11434,0
Herrschaft,herrn,VVINF,11434,0
Schwangerschaft,Schwanger,NN,11756,0
Schwangerschaft,Schwangere,NN,11756,40
Schwangerschaft,schwanger,ADJ.,11756,9580
Schwangerschaft,schwangeren,VVINF,11756,0
Schwangerschaft,schwangern,VVINF,11756,0
Ortschaft,Ort,NN,6468,140523
Ortschaft,Orte,NN,6468,0
Ortschaft,ort,ADJ.,6468,0
Ortschaft,orten,VVINF,6468,822
Mitleidenschaft,Mitleiden,NN,1434,134
Mitleidenschaft,Mitleidene,NN,1434,0
Mitleidenschaft,mitleiden,ADJ.,1434,0
Mitleidenschaft,mitleidenen,VVINF,1434,0
Mitleidenschaft,Mitleide,NN,1434,0
Mitleidenschaft,Mitleid,NN,1434,4284
Belegschaft,Beleg,NN,3242,8052
Belegschaft,Belege,NN,3242,0
Belegschaft,beleg,ADJ.,3242,0
Belegschaft,belegen,VVINF,3242,6507
Gefangenschaft,Gefangen,NN,2739,0
Gefangenschaft,Gefangene,NN,2739,7586
Gefangenschaft,gefangen,ADJ.,2739,1516
Gefangenschaft,gefangenen,VVINF,2739,0
Gefangenschaft,Gefange,NN,2739,6
Gefangenschaft,Gefang,NN,2739,0
Kameradschaft,Kamerad,NN,1366,8057
Kameradschaft,Kamerade,NN,1366,0
Kameradschaft,kamerad,ADJ.,1366,0
Kameradschaft,kameraden,VVINF,1366,0
Regentschaft,Regent,NN,505,902
Regentschaft,Regente,NN,505,3
Regentschaft,regent,ADJ.,505,0
Regentschaft,regenten,VVINF,505,0
Verwandtschaft,Verwandt,NN,2548,0
Verwandtschaft,Verwandte,NN,2548,9818
Verwandtschaft,verwandt,ADJ.,2548,5645
Verwandtschaft,verwandten,VVINF,2548,0
Trägerschaft,Träger,NN,2065,15544
Trägerschaft,Trägere,NN,2065,0
Trägerschaft,träger,ADJ.,2065,0
Trägerschaft,trägeren,VVINF,2065,0
Trägerschaft,trägern,VVINF,2065,0
Knechtschaft,Knecht,NN,526,1922
Knechtschaft,Knechte,NN,526,0
Knechtschaft,knecht,ADJ.,526,0
Knechtschaft,knechten,VVINF,526,127
Patenschaft,Paten,NN,1838,0
Patenschaft,Patene,NN,1838,0
Patenschaft,paten,ADJ.,1838,0
Patenschaft,patenen,VVINF,1838,0
Patenschaft,Pate,NN,1838,3424
Patenschaft,Pat,NN,1838,0
Rechenschaft,Rechen,NN,1956,469
Rechenschaft,Rechene,NN,1956,0
Rechenschaft,rechen,ADJ.,1956,0
Rechenschaft,rechenen,VVINF,1956,0
Rechenschaft,Reche,NN,1956,0
Rechenschaft,Rech,NN,1956,0
Vorherrschaft,Vorherr,NN,1124,6
Vorherrschaft,Vorherre,NN,1124,0
Vorherrschaft,vorherr,ADJ.,1124,0
Vorherrschaft,vorherren,VVINF,1124,0
Vorherrschaft,vorherrn,VVINF,1124,0
Bauerschaft,Bauer,NN,196,16590
Bauerschaft,Bauere,NN,196,0
Bauerschaft,bauer,ADJ.,196,0
Bauerschaft,baueren,VVINF,196,0
Bauerschaft,bauern,VVINF,196,0
Weltmeisterschaft,Weltmeister,NN,3970,5040
Weltmeisterschaft,Weltmeistere,NN,3970,0
Weltmeisterschaft,weltmeister,ADJ.,3970,0
Weltmeisterschaft,weltmeisteren,VVINF,3970,0
Weltmeisterschaft,weltmeistern,VVINF,3970,0
Bürgschaft,Bürg,NN,1535,0
Bürgschaft,Bürge,NN,1535,589
Bürgschaft,bürg,ADJ.,1535,0
Bürgschaft,bürgen,VVINF,1535,132
Staatsanwaltschaft,Staatsanwalt,NN,9274,3688
Staatsanwaltschaft,Staatsanwalte,NN,9274,0
Staatsanwaltschaft,staatsanwalt,ADJ.,9274,0
Staatsanwaltschaft,staatsanwalten,VVINF,9274,0
enschaft,en,NN,0,0
enschaft,ene,NN,0,0
enschaft,en,ADJ.,0,0
enschaft,enen,VVINF,0,0
Hiobsbotschaft,Hiobsbot,NN,521,0
Hiobsbotschaft,Hiobsbote,NN,521,0
Hiobsbotschaft,hiobsbot,ADJ.,521,0
Hiobsbotschaft,hiobsboten,VVINF,521,0
Feindschaft,Feind,NN,1093,19061
Feindschaft,Feinde,NN,1093,0
Feindschaft,feind,ADJ.,1093,440
Feindschaft,feinden,VVINF,1093,16
Burschenschaft,Burschen,NN,812,0
Burschenschaft,Burschene,NN,812,0
Burschenschaft,burschen,ADJ.,812,0
Burschenschaft,burschenen,VVINF,812,0
Burschenschaft,Bursche,NN,812,2558
Burschenschaft,Bursch,NN,812,0
Hintermannschaft,Hintermann,NN,599,719
Hintermannschaft,Hintermanne,NN,599,0
Hintermannschaft,hintermann,ADJ.,599,0
Hintermannschaft,hintermannen,VVINF,599,0
Ehrenbürgerschaft,Ehrenbürger,NN,108,587
Ehrenbürgerschaft,Ehrenbürgere,NN,108,0
Ehrenbürgerschaft,ehrenbürger,ADJ.,108,0
Ehrenbürgerschaft,ehrenbürgeren,VVINF,108,0
Ehrenbürgerschaft,ehrenbürgern,VVINF,108,0
Pilgerschaft,Pilger,NN,99,2174
Pilgerschaft,Pilgere,NN,99,0
Pilgerschaft,pilger,ADJ.,99,0
Pilgerschaft,pilgeren,VVINF,99,0
Pilgerschaft,pilgern,VVINF,99,277
Elternschaft,Eltern,NN,796,102256
Elternschaft,Elterne,NN,796,0
Elternschaft,eltern,ADJ.,796,0
Elternschaft,elternen,VVINF,796,0
Errungenschaft,Errungen,NN,3296,0
Errungenschaft,Errungene,NN,3296,0
Errungenschaft,errungen,ADJ.,3296,410
Errungenschaft,errungenen,VVINF,3296,0
Errungenschaft,Errunge,NN,3296,0
Errungenschaft,Errung,NN,3296,0
Liegenschaft,Liegen,NN,1881,1999
Liegenschaft,Liegene,NN,1881,0
Liegenschaft,liegen,ADJ.,1881,0
Liegenschaft,liegenen,VVINF,1881,0
Liegenschaft,Liege,NN,1881,2802
Liegenschaft,Lieg,NN,1881,0
Knappschaft,Knapp,NN,209,0
Knappschaft,Knappe,NN,209,768
Knappschaft,knapp,ADJ.,209,75050
Knappschaft,knappen,VVINF,209,18
Gerätschaft,Gerät,NN,1308,85840
Gerätschaft,Geräte,NN,1308,0
Gerätschaft,gerät,ADJ.,1308,0
Gerätschaft,geräten,VVINF,1308,0
Erbschaft,Erb,NN,1575,0
Erbschaft,Erbe,NN,1575,12362
Erbschaft,erb,ADJ.,1575,0
Erbschaft,erben,VVINF,1575,481
Knochenschaft,Knochen,NN,1,10340
Knochenschaft,Knochene,NN,1,0
Knochenschaft,knochen,ADJ.,1,0
Knochenschaft,knochenen,VVINF,1,0
Knochenschaft,Knoche,NN,1,0
Knochenschaft,Knoch,NN,1,0
Kulturwissenschaft,Kulturwissen,NN,1766,8
Kulturwissenschaft,Kulturwissene,NN,1766,0
Kulturwissenschaft,kulturwissen,ADJ.,1766,0
Kulturwissenschaft,kulturwissenen,VVINF,1766,0
Kulturwissenschaft,Kulturwisse,NN,1766,0
Kulturwissenschaft,Kulturwiss,NN,1766,0
Autorschaft,Autor,NN,174,81320
Autorschaft,Autore,NN,174,0
Autorschaft,autor,ADJ.,174,0
Autorschaft,autoren,VVINF,174,0
Autorschaft,autorn,VVINF,174,0
Grafschaft,Graf,NN,2188,6136
Grafschaft,Grafe,NN,2188,0
Grafschaft,graf,ADJ.,2188,0
Grafschaft,grafen,VVINF,2188,0
Autorenschaft,Autoren,NN,141,0
Autorenschaft,Autorene,NN,141,0
Autorenschaft,autoren,ADJ.,141,0
Autorenschaft,autorenen,VVINF,141,0
Pflegschaft,Pfleg,NN,108,0
Pflegschaft,Pflege,NN,108,25602
Pflegschaft,pfleg,ADJ.,108,0
Pflegschaft,pflegen,VVINF,108,5790
Gefolgschaft,Gefolg,NN,530,0
Gefolgschaft,Gefolge,NN,530,1615
Gefolgschaft,gefolg,ADJ.,530,0
Gefolgschaft,gefolgen,VVINF,530,0
Ärzteschaft,Ärzte,NN,863,0
Ärzteschaft,Ärztee,NN,863,0
Ärzteschaft,ärzte,ADJ.,863,0
Ärzteschaft,ärzteen,VVINF,863,0
Pflegerschaft,Pfleger,NN,0,2156
Pflegerschaft,Pflegere,NN,0,0
Pflegerschaft,pfleger,ADJ.,0,0
Pflegerschaft,pflegeren,VVINF,0,0
Pflegerschaft,pflegern,VVINF,0,0
Hinterlassenschaft,Hinterlassen,NN,913,82
Hinterlassenschaft,Hinterlassene,NN,913,63
Hinterlassenschaft,hinterlassen,ADJ.,913,343
Hinterlassenschaft,hinterlassenen,VVINF,913,0
Hinterlassenschaft,Hinterlasse,NN,913,0
Hinterlassenschaft,Hinterlass,NN,913,0
Anliegerschaft,Anlieger,NN,1,1164
Anliegerschaft,Anliegere,NN,1,0
Anliegerschaft,anlieger,ADJ.,1,0
Anliegerschaft,anliegeren,VVINF,1,0
Anliegerschaft,anliegern,VVINF,1,0
Studentenschaft,Studenten,NN,313,0
Studentenschaft,Studentene,NN,313,0
Studentenschaft,studenten,ADJ.,313,0
Studentenschaft,studentenen,VVINF,313,0
Studentenschaft,Studente,NN,313,0
Studentenschaft,Student,NN,313,30209
Gesandtschaft,Gesandt,NN,238,0
Gesandtschaft,Gesandte,NN,238,745
Gesandtschaft,gesandt,ADJ.,238,2022
Gesandtschaft,gesandten,VVINF,238,0
Akademikerschaft,Akademiker,NN,14,1989
Akademikerschaft,Akademikere,NN,14,0
Akademikerschaft,akademiker,ADJ.,14,0
Akademikerschaft,akademikeren,VVINF,14,0
Akademikerschaft,akademikern,VVINF,14,0
Urheberschaft,Urheber,NN,1015,4997
Urheberschaft,Urhebere,NN,1015,0
Urheberschaft,urheber,ADJ.,1015,0
Urheberschaft,urheberen,VVINF,1015,0
Urheberschaft,urhebern,VVINF,1015,0
Heerschaft,Heer,NN,7,5186
Heerschaft,Heere,NN,7,0
Heerschaft,heer,ADJ.,7,0
Heerschaft,heeren,VVINF,7,0
Heerschaft,heern,VVINF,7,0
Binnenwirtschaft,Binnenwirt,NN,93,0
Binnenwirtschaft,Binnenwirte,NN,93,0
Binnenwirtschaft,binnenwirt,ADJ.,93,0
Binnenwirtschaft,binnenwirten,VVINF,93,0
Verhaltenswissenschaft,Verhaltenswissen,NN,50,0
Verhaltenswissenschaft,Verhaltenswissene,NN,50,0
Verhaltenswissenschaft,verhaltenswissen,ADJ.,50,0
Verhaltenswissenschaft,verhaltenswissenen,VVINF,50,0
Verhaltenswissenschaft,Verhaltenswisse,NN,50,0
Verhaltenswissenschaft,Verhaltenswiss,NN,50,0
Machenschaft,Machen,NN,1986,1973
Machenschaft,Machene,NN,1986,0
Machenschaft,machen,ADJ.,1986,0
Machenschaft,machenen,VVINF,1986,0
Machenschaft,Mache,NN,1986,857
Machenschaft,Mach,NN,1986,0
Vorstandschaft,Vorstand,NN,1134,33786
Vorstandschaft,Vorstande,NN,1134,0
Vorstandschaft,vorstand,ADJ.,1134,0
Vorstandschaft,vorstanden,VVINF,1134,0
Bekanntschaft,Bekannt,NN,3177,0
Bekanntschaft,Bekannte,NN,3177,18963
Bekanntschaft,bekannt,ADJ.,3177,139557
Bekanntschaft,bekannten,VVINF,3177,0
Marktführerschaft,Marktführer,NN,296,3057
Marktführerschaft,Marktführere,NN,296,0
Marktführerschaft,marktführer,ADJ.,296,0
Marktführerschaft,marktführeren,VVINF,296,0
Marktführerschaft,marktführern,VVINF,296,0
Graphitschaft,Graphit,NN,8,487
Graphitschaft,graphit,ADJ.,8,0
Graphitschaft,graphiten,VVINF,8,0
Priesterschaft,Priester,NN,284,11715
Priesterschaft,Priestere,NN,284,0
Priesterschaft,priester,ADJ.,284,0
Priesterschaft,priesteren,VVINF,284,0
Priesterschaft,priestern,VVINF,284,0
Naziherrschaft,Naziherr,NN,125,0
Naziherrschaft,Naziherre,NN,125,0
Naziherrschaft,naziherr,ADJ.,125,0
Naziherrschaft,naziherren,VVINF,125,0
Naziherrschaft,naziherrn,VVINF,125,0
Kollegenschaft,Kollegen,NN,63,19
Kollegenschaft,Kollegene,NN,63,0
Kollegenschaft,kollegen,ADJ.,63,0
Kollegenschaft,kollegenen,VVINF,63,0
Kollegenschaft,Kollege,NN,63,48762
Kollegenschaft,Kolleg,NN,63,963
Mutterschaft,Mutter,NN,461,93013
Mutterschaft,Muttere,NN,461,0
Mutterschaft,mutter,ADJ.,461,0
Mutterschaft,mutteren,VVINF,461,0
Mutterschaft,muttern,VVINF,461,0
Zufallsbekanntschaft,Zufallsbekannt,NN,40,0
Zufallsbekanntschaft,Zufallsbekannte,NN,40,4
Zufallsbekanntschaft,zufallsbekannt,ADJ.,40,0
Zufallsbekanntschaft,zufallsbekannten,VVINF,40,0
Weltherrschaft,Weltherr,NN,904,0
Weltherrschaft,Weltherre,NN,904,0
Weltherrschaft,weltherr,ADJ.,904,0
Weltherrschaft,weltherren,VVINF,904,0
Weltherrschaft,weltherrn,VVINF,904,0
Pfadfinderschaft,Pfadfinder,NN,107,1275
Pfadfinderschaft,Pfadfindere,NN,107,0
Pfadfinderschaft,pfadfinder,ADJ.,107,0
Pfadfinderschaft,pfadfinderen,VVINF,107,0
Pfadfinderschaft,pfadfindern,VVINF,107,0
Standschaft,Stand,NN,0,51881
Standschaft,Stande,NN,0,0
Standschaft,stand,ADJ.,0,0
Standschaft,standen,VVINF,0,0
Fondsgesellschaft,Fondsgesell,NN,619,0
Fondsgesellschaft,Fondsgeselle,NN,619,0
Fondsgesellschaft,fondsgesell,ADJ.,619,0
Fondsgesellschaft,fondsgesellen,VVINF,619,0
Jungenschaft,Jungen,NN,8,0
Jungenschaft,Jungene,NN,8,0
Jungenschaft,jungen,ADJ.,8,0
Jungenschaft,jungenen,VVINF,8,0
Jungenschaft,Junge,NN,8,37089
Jungenschaft,Jung,NN,8,0
Kaufmannschaft,Kaufmann,NN,105,2905
Kaufmannschaft,Kaufmanne,NN,105,0
Kaufmannschaft,kaufmann,ADJ.,105,0
Kaufmannschaft,kaufmannen,VVINF,105,0
Schülerschaft,Schüler,NN,466,92074
Schülerschaft,Schülere,NN,466,0
Schülerschaft,schüler,ADJ.,466,0
Schülerschaft,schüleren,VVINF,466,0
Schülerschaft,schülern,VVINF,466,0
Hundertschaft,Hundert,NN,365,9162
Hundertschaft,Hunderte,NN,365,0
Hundertschaft,hundert,ADJ.,365,0
Hundertschaft,hunderten,VVINF,365,0
Kindschaft,Kind,NN,210,420602
Kindschaft,Kinde,NN,210,0
Kindschaft,kind,ADJ.,210,0
Kindschaft,kinden,VVINF,210,0
Kanzlerschaft,Kanzler,NN,160,3225
Kanzlerschaft,Kanzlere,NN,160,0
Kanzlerschaft,kanzler,ADJ.,160,0
Kanzlerschaft,kanzleren,VVINF,160,0
Kanzlerschaft,kanzlern,VVINF,160,0
Präsidentschaft,Präsident,NN,841,35379
Präsidentschaft,Präsidente,NN,841,0
Präsidentschaft,präsident,ADJ.,841,0
Präsidentschaft,präsidenten,VVINF,841,0
Seilschaft,Seil,NN,537,5585
Seilschaft,Seile,NN,537,0
Seilschaft,seil,ADJ.,537,0
Seilschaft,seilen,VVINF,537,13
Planwirtschaft,Planwirt,NN,586,1
Planwirtschaft,Planwirte,NN,586,0
Planwirtschaft,planwirt,ADJ.,586,0
Planwirtschaft,planwirten,VVINF,586,0
Wanderschaft,Wander,NN,649,0
Wanderschaft,Wandere,NN,649,0
Wanderschaft,wander,ADJ.,649,0
Wanderschaft,wanderen,VVINF,649,0
Wanderschaft,wandern,VVINF,649,3176
Komplizenschaft,Komplizen,NN,136,0
Komplizenschaft,Komplizene,NN,136,0
Komplizenschaft,komplizen,ADJ.,136,0
Komplizenschaft,komplizenen,VVINF,136,0
Komplizenschaft,Komplize,NN,136,761
Komplizenschaft,Kompliz,NN,136,0
Organschaft,Organ,NN,140,12876
Organschaft,Organe,NN,140,0
Organschaft,organ,ADJ.,140,0
Organschaft,organen,VVINF,140,0
Anwaltschaft,Anwalt,NN,304,45434
Anwaltschaft,Anwalte,NN,304,0
Anwaltschaft,anwalt,ADJ.,304,0
Anwaltschaft,anwalten,VVINF,304,0
Havellandschaft,Havelland,NN,10,493
Havellandschaft,Havellande,NN,10,0
Havellandschaft,havelland,ADJ.,10,0
Havellandschaft,havellanden,VVINF,10,0
Lehrerschaft,Lehrer,NN,381,45780
Lehrerschaft,Lehrere,NN,381,0
Lehrerschaft,lehrer,ADJ.,381,0
Lehrerschaft,lehreren,VVINF,381,0
Lehrerschaft,lehrern,VVINF,381,0
Mietergemeinschaft,Mietergemein,NN,54,0
Mietergemeinschaft,Mietergemeine,NN,54,0
Mietergemeinschaft,mietergemein,ADJ.,54,0
Mietergemeinschaft,mietergemeinen,VVINF,54,0
Leiterschaft,Leiter,NN,33,26458
Leiterschaft,Leitere,NN,33,0
Leiterschaft,leiter,ADJ.,33,0
Leiterschaft,leiteren,VVINF,33,0
Leiterschaft,leitern,VVINF,33,0
Liebschaft,Lieb,NN,362,957
Liebschaft,Liebe,NN,362,99754
Liebschaft,lieb,ADJ.,362,198820
Liebschaft,lieben,VVINF,362,7821
Ehrenmitgliedschaft,Ehrenmitglied,NN,270,1825
Ehrenmitgliedschaft,Ehrenmitgliede,NN,270,0
Ehrenmitgliedschaft,ehrenmitglied,ADJ.,270,0
Ehrenmitgliedschaft,ehrenmitglieden,VVINF,270,0
Anhängerschaft,Anhänger,NN,504,15630
Anhängerschaft,Anhängere,NN,504,0
Anhängerschaft,anhänger,ADJ.,504,0
Anhängerschaft,anhängeren,VVINF,504,0
Anhängerschaft,anhängern,VVINF,504,0
Vaterschaft,Vater,NN,955,88884
Vaterschaft,Vatere,NN,955,0
Vaterschaft,vater,ADJ.,955,0
Vaterschaft,vateren,VVINF,955,0
Vaterschaft,vatern,VVINF,955,0
Zuschauerschaft,Zuschauer,NN,34,38035
Zuschauerschaft,Zuschauere,NN,34,0
Zuschauerschaft,zuschauer,ADJ.,34,0
Zuschauerschaft,zuschaueren,VVINF,34,0
Zuschauerschaft,zuschauern,VVINF,34,0
Arbeiterschaft,Arbeiter,NN,636,14208
Arbeiterschaft,Arbeitere,NN,636,0
Arbeiterschaft,arbeiter,ADJ.,636,0
Arbeiterschaft,arbeiteren,VVINF,636,0
Arbeiterschaft,arbeitern,VVINF,636,0
Architektenschaft,Architekten,NN,25,0
Architektenschaft,Architektene,NN,25,0
Architektenschaft,architekten,ADJ.,25,0
Architektenschaft,architektenen,VVINF,25,0
Architektenschaft,Architekte,NN,25,0
Architektenschaft,Architekt,NN,25,14253
Beamtenschaft,Beamten,NN,108,2
Beamtenschaft,Beamtene,NN,108,0
Beamtenschaft,beamten,ADJ.,108,0
Beamtenschaft,beamtenen,VVINF,108,0
Beamtenschaft,Beamte,NN,108,3
Beamtenschaft,Beamt,NN,108,0
Wojewodschaft,Wojewod,NN,92,0
Wojewodschaft,Wojewode,NN,92,0
Wojewodschaft,wojewod,ADJ.,92,0
Wojewodschaft,wojewoden,VVINF,92,0
Volksherrschaft,Volksherr,NN,75,4
Volksherrschaft,Volksherre,NN,75,0
Volksherrschaft,volksherr,ADJ.,75,0
Volksherrschaft,volksherren,VVINF,75,0
Volksherrschaft,volksherrn,VVINF,75,0
Marktwirtschaft,Marktwirt,NN,4094,7
Marktwirtschaft,Marktwirte,NN,4094,0
Marktwirtschaft,marktwirt,ADJ.,4094,0
Marktwirtschaft,marktwirten,VVINF,4094,0
Zeugenschaft,Zeugen,NN,61,9
Zeugenschaft,Zeugene,NN,61,0
Zeugenschaft,zeugen,ADJ.,61,0
Zeugenschaft,zeugenen,VVINF,61,0
Zeugenschaft,Zeuge,NN,61,17478
Zeugenschaft,Zeug,NN,61,16491
Hilfsbereitschaft,Hilfsbereit,NN,1376,0
Hilfsbereitschaft,Hilfsbereite,NN,1376,16
Hilfsbereitschaft,hilfsbereit,ADJ.,1376,2814
Hilfsbereitschaft,hilfsbereiten,VVINF,1376,0
Stadtschaft,Stadt,NN,0,233910
Stadtschaft,Stadte,NN,0,0
Stadtschaft,stadt,ADJ.,0,0
Stadtschaft,stadten,VVINF,0,0
Risikogemeinschaft,Risikogemein,NN,6,0
Risikogemeinschaft,Risikogemeine,NN,6,0
Risikogemeinschaft,risikogemein,ADJ.,6,0
Risikogemeinschaft,risikogemeinen,VVINF,6,0
Parallelgesellschaft,Parallelgesell,NN,374,0
Parallelgesellschaft,Parallelgeselle,NN,374,0
Parallelgesellschaft,parallelgesell,ADJ.,374,0
Parallelgesellschaft,parallelgesellen,VVINF,374,0
Verweserschaft,Verweser,NN,0,35
Verweserschaft,Verwesere,NN,0,0
Verweserschaft,verweser,ADJ.,0,0
Verweserschaft,verweseren,VVINF,0,0
Verweserschaft,verwesern,VVINF,0,0
Mandantschaft,Mandant,NN,167,16986
Mandantschaft,Mandante,NN,167,0
Mandantschaft,mandant,ADJ.,167,0
Mandantschaft,mandanten,VVINF,167,0
Anwartschaft,Anwart,NN,1218,0
Anwartschaft,Anwarte,NN,1218,0
Anwartschaft,anwart,ADJ.,1218,0
Anwartschaft,anwarten,VVINF,1218,0
Ritterschaft,Ritter,NN,367,6752
Ritterschaft,Rittere,NN,367,0
Ritterschaft,ritter,ADJ.,367,0
Ritterschaft,ritteren,VVINF,367,0
Ritterschaft,rittern,VVINF,367,0
Misswirtschaft,Misswirt,NN,301,0
Misswirtschaft,Misswirte,NN,301,0
Misswirtschaft,misswirt,ADJ.,301,0
Misswirtschaft,misswirten,VVINF,301,0
Gegnerschaft,Gegner,NN,408,54777
Gegnerschaft,Gegnere,NN,408,0
Gegnerschaft,gegner,ADJ.,408,0
Gegnerschaft,gegneren,VVINF,408,0
Gegnerschaft,gegnern,VVINF,408,0
Dienerschaft,Diener,NN,150,4474
Dienerschaft,Dienere,NN,150,0
Dienerschaft,diener,ADJ.,150,0
Dienerschaft,dieneren,VVINF,150,0
Dienerschaft,dienern,VVINF,150,0
Nachkommenschaft,Nachkommen,NN,302,6
Nachkommenschaft,Nachkommene,NN,302,0
Nachkommenschaft,nachkommen,ADJ.,302,0
Nachkommenschaft,nachkommenen,VVINF,302,0
Nachkommenschaft,Nachkomme,NN,302,4274
Nachkommenschaft,Nachkomm,NN,302,0
Urologenschaft,Urologen,NN,2,0
Urologenschaft,Urologene,NN,2,0
Urologenschaft,urologen,ADJ.,2,0
Urologenschaft,urologenen,VVINF,2,0
Urologenschaft,Urologe,NN,2,1073
Urologenschaft,Urolog,NN,2,0
