lemma,unique_candidates,pos,lemma_freq,base_freq
Pseudodemokratie,pseudodemokrat,ADJ.,9,0
Pseudodemokratie,pseudodemokratisch,ADJ.,9,22
Orangerie,oranger,ADJ.,447,0
Orangerie,orangerisch,ADJ.,447,0
Anarchie,anarch,ADJ.,1233,0
Anarchie,anarchisch,ADJ.,1233,330
Toxikologie,toxikolog,ADJ.,264,0
Toxikologie,toxikologisch,ADJ.,264,343
Autopsie,autops,ADJ.,267,0
Autopsie,autopsisch,ADJ.,267,0
Lithographie,lithograph,ADJ.,422,0
Lithographie,lithographisch,ADJ.,422,66
Bibliographie,bibliograph,ADJ.,1801,0
Bibliographie,bibliographisch,ADJ.,1801,761
Synästhesie,synästhes,ADJ.,68,0
Synästhesie,synästhesisch,ADJ.,68,0
Kosmologie,kosmolog,ADJ.,439,0
Kosmologie,kosmologisch,ADJ.,439,459
Glorie,glor,ADJ.,157,0
Glorie,glorisch,ADJ.,157,0
Pornographie,pornograph,ADJ.,616,0
Pornographie,pornographisch,ADJ.,616,732
Lappalie,lappal,ADJ.,231,0
Lappalie,lappalisch,ADJ.,231,0
Kompanie,kompan,ADJ.,1871,0
Kompanie,kompanisch,ADJ.,1871,0
Artillerie,artiller,ADJ.,1152,0
Artillerie,artillerisch,ADJ.,1152,0
Rhapsodie,rhapsod,ADJ.,98,0
Rhapsodie,rhapsodisch,ADJ.,98,24
Fantasie,fantas,ADJ.,5659,0
Fantasie,fantasisch,ADJ.,5659,0
Radiologie,radiolog,ADJ.,667,0
Radiologie,radiologisch,ADJ.,667,714
Genie,gen,ADJ.,2866,0
Genie,genisch,ADJ.,2866,0
Stereotypie,stereotyp,ADJ.,103,810
Stereotypie,stereotypisch,ADJ.,103,85
Trilogie,trilog,ADJ.,2239,0
Trilogie,trilogisch,ADJ.,2239,1
Mikroskopie,mikroskop,ADJ.,209,0
Mikroskopie,mikroskopisch,ADJ.,209,1186
Utopie,utop,ADJ.,3080,0
Utopie,utopisch,ADJ.,3080,1863
Insignie,insign,ADJ.,345,0
Insignie,insignisch,ADJ.,345,0
Szenerie,szener,ADJ.,1611,0
Szenerie,szenerisch,ADJ.,1611,0
Dendrochronologie,dendrochronolog,ADJ.,78,0
Dendrochronologie,dendrochronologisch,ADJ.,78,70
Lakonie,lakon,ADJ.,45,0
Lakonie,lakonisch,ADJ.,45,710
Zweitfamilie,zweitfamil,ADJ.,19,0
Zweitfamilie,zweitfamilisch,ADJ.,19,0
Histologie,histolog,ADJ.,173,0
Histologie,histologisch,ADJ.,173,543
Lethargie,letharg,ADJ.,506,0
Lethargie,lethargisch,ADJ.,506,248
Kastanie,kastan,ADJ.,1148,0
